7463.343077,-10312.03,2.72,6984.46,5.44,47.24,0.04,-10.17,5.44,0.150,0.007,-5.039,0.045
7463.361580,-10314.92,3.74,6991.62,7.47,47.40,0.05,-6.42,7.47,0.131,0.012,-5.224,0.088
7463.383534,-10320.16,3.53,6983.83,7.05,47.39,0.05,-4.74,7.05,0.145,0.011,-5.081,0.079
7658.747216,-10311.56,4.15,7000.21,8.31,47.53,0.06,-6.93,8.31,0.154,0.014,-5.003,0.091
7659.730622,-10315.85,3.86,6988.84,7.72,47.53,0.05,-10.20,7.72,0.192,0.012,-4.791,0.063
7661.729420,-10310.79,2.89,7001.19,5.78,47.54,0.04,-6.98,5.78,0.156,0.007,-4.995,0.047
7670.575455,-10322.27,3.71,6988.07,7.42,47.56,0.05,-5.34,7.42,0.150,0.012,-5.034,0.077
7671.648482,-10314.01,3.11,6997.27,6.22,47.63,0.04,-9.28,6.22,0.165,0.009,-4.933,0.053
7672.617070,-10311.97,3.22,6985.75,6.43,47.64,0.04,-14.08,6.43,0.159,0.009,-4.971,0.055
7699.655251,-10306.63,6.17,7018.46,12.35,47.55,0.08,-9.40,12.35,0.153,0.024,-5.012,0.156
7700.674014,-10324.57,5.33,6994.37,10.65,47.48,0.07,5.16,10.65,0.155,0.020,-4.996,0.126
7701.696164,-10325.87,6.68,6965.31,13.37,47.62,0.09,-3.57,13.37,0.159,0.029,-4.973,0.181
7702.681409,-10310.00,6.80,7012.23,13.60,47.53,0.09,-6.62,13.60,0.120,0.029,-5.382,0.241
7703.689983,-10313.58,4.38,7015.15,8.76,47.51,0.06,-9.02,8.76,0.154,0.015,-5.007,0.098
7721.587249,-10315.00,3.26,7008.69,6.51,47.49,0.04,-6.68,6.51,0.153,0.009,-5.015,0.062
7721.607134,-10307.85,8.32,6999.26,16.63,47.43,0.11,-5.14,16.63,0.123,0.035,-5.319,0.286
7727.452523,-10308.38,3.14,7008.01,6.29,47.51,0.04,-10.63,6.29,0.152,0.009,-5.023,0.057
7728.542797,-10322.81,5.06,7005.80,10.11,47.52,0.07,-10.90,10.11,0.167,0.019,-4.921,0.114
7729.450087,-10305.15,5.96,7007.24,11.92,47.50,0.08,-20.86,11.92,0.168,0.024,-4.915,0.141
7729.536876,-10318.73,5.59,6990.37,11.19,47.49,0.08,-18.03,11.19,0.160,0.021,-4.968,0.130
7731.440043,-10316.11,5.78,6994.46,11.57,47.42,0.08,2.53,11.57,0.135,0.022,-5.173,0.161
7749.479934,-10310.21,3.63,6997.30,7.25,47.52,0.05,-5.11,7.25,0.153,0.011,-5.011,0.069
7749.502345,-10313.41,3.65,7019.19,7.30,47.49,0.05,-12.60,7.30,0.141,0.011,-5.113,0.076
7755.466912,-10321.12,5.82,6998.68,11.65,47.52,0.08,4.75,11.65,0.148,0.022,-5.054,0.148
7755.486259,-10323.42,5.03,7003.84,10.06,47.49,0.07,0.52,10.06,0.134,0.018,-5.183,0.131
7757.458493,-10309.26,3.37,7006.07,6.74,47.51,0.05,-9.09,6.74,0.158,0.009,-4.980,0.060
7757.479118,-10317.13,3.16,6996.00,6.32,47.55,0.04,-6.01,6.32,0.160,0.009,-4.962,0.053
7764.445746,-10323.46,6.43,6967.95,12.85,46.59,0.09,1.10,12.85,0.134,0.025,-5.181,0.187
7764.466446,-10313.21,8.83,6958.34,17.67,46.01,0.12,-3.74,17.67,0.167,0.039,-4.923,0.232
7770.438090,-10316.02,3.45,7002.76,6.90,47.58,0.05,-6.13,6.90,0.156,0.010,-4.991,0.064
7770.522018,-10308.00,4.63,7019.28,9.26,47.38,0.06,-9.35,9.26,0.129,0.017,-5.239,0.131
7771.442524,-10314.62,3.30,6991.16,6.61,47.61,0.04,-13.53,6.61,0.149,0.009,-5.045,0.062
7771.515659,-10317.67,3.41,6985.12,6.82,47.63,0.05,-27.86,6.82,0.150,0.010,-5.033,0.069
7772.428881,-10314.78,2.72,6994.95,5.45,47.61,0.04,-8.50,5.45,0.149,0.007,-5.042,0.044
7772.522000,-10316.34,3.04,7003.81,6.08,47.56,0.04,-13.75,6.08,0.162,0.008,-4.950,0.051
8482.523108,-10313.21,3.17,6993.45,6.34,47.58,0.04,-6.19,6.34,0.154,0.008,-5.003,0.051
8483.559646,-10309.71,3.82,7017.42,7.64,47.47,0.05,-13.83,7.64,0.153,0.011,-5.012,0.070
8815.649062,-10308.50,3.60,7000.52,7.20,47.49,0.05,-7.71,7.20,0.149,0.010,-5.042,0.065
8841.514652,-10316.74,3.38,7023.69,6.76,47.42,0.05,4.09,6.76,0.160,0.009,-4.967,0.055
8847.460619,-10314.07,2.50,6995.36,4.99,47.48,0.03,-21.40,4.99,0.160,0.005,-4.962,0.033
