55467.2763,-21.569,0.006,-0.027,HD141399,SOPHIE
55468.2772,-21.537,0.006,-0.028,HD141399,SOPHIE
55469.2738,-21.584,0.006,-0.027,HD141399,SOPHIE
55469.2763,-21.578,0.006,-0.025,HD141399,SOPHIE
55472.2638,-21.607,0.006,-0.037,HD141399,SOPHIE
55472.2688,-21.624,0.008,-0.051,HD141399,SOPHIE
55475.2943,-21.585,0.006,-0.034,HD141399,SOPHIE
55476.2883,-21.583,0.006,-0.033,HD141399,SOPHIE
55477.3002,-21.569,0.006,-0.033,HD141399,SOPHIE
55478.2735,-21.581,0.006,-0.030,HD141399,SOPHIE
55479.2498,-21.572,0.006,-0.028,HD141399,SOPHIE
55482.2533,-21.587,0.006,-0.029,HD141399,SOPHIE
55483.2484,-21.586,0.011,-0.029,HD141399,SOPHIE
55484.2471,-21.612,0.006,-0.031,HD141399,SOPHIE
55485.2442,-21.581,0.006,-0.026,HD141399,SOPHIE
55486.2453,-21.573,0.006,-0.016,HD141399,SOPHIE
55488.2430,-21.576,0.006,-0.026,HD141399,SOPHIE
55611.6675,-21.547,0.006,-0.037,HD141399,SOPHIE
55615.6361,-21.541,0.006,-0.022,HD141399,SOPHIE
55619.6389,-21.542,0.006,-0.029,HD141399,SOPHIE
55630.6391,-21.554,0.006,-0.029,HD141399,SOPHIE
55638.5976,-21.538,0.006,-0.028,HD141399,SOPHIE
55651.6018,-21.570,0.006,-0.029,HD141399,SOPHIE
55659.6069,-21.562,0.006,-0.040,HD141399,SOPHIE
55672.5364,-21.594,0.006,-0.027,HD141399,SOPHIE
55673.4677,-21.598,0.006,-0.037,HD141399,SOPHIE
55676.6277,-21.617,0.006,-0.027,HD141399,SOPHIE
55694.4979,-21.606,0.006,-0.019,HD141399,SOPHIE
55701.4095,-21.636,0.006,-0.023,HD141399,SOPHIE
55713.3687,-21.572,0.006,-0.036,HD141399,SOPHIE
55744.3647,-21.489,0.004,-0.033,HD141399,SOPHIE+
55758.3752,-21.490,0.003,-0.032,HD141399,SOPHIE+
55786.3421,-21.519,0.003,-0.026,HD141399,SOPHIE+
55802.3092,-21.531,0.003,-0.029,HD141399,SOPHIE+
55812.3422,-21.532,0.004,-0.027,HD141399,SOPHIE+
55814.2807,-21.538,0.004,-0.017,HD141399,SOPHIE+
55814.2829,-21.531,0.003,-0.028,HD141399,SOPHIE+
55826.2775,-21.540,0.005,-0.018,HD141399,SOPHIE+
55837.2964,-21.548,0.003,-0.032,HD141399,SOPHIE+
55840.2627,-21.548,0.003,-0.027,HD141399,SOPHIE+
55848.2561,-21.563,0.004,-0.043,HD141399,SOPHIE+
55876.2158,-21.622,0.003,-0.031,HD141399,SOPHIE+
55877.2268,-21.624,0.004,-0.043,HD141399,SOPHIE+
55926.7468,-21.548,0.004,-0.035,HD141399,SOPHIE+
55960.7277,-21.528,0.004,-0.032,HD141399,SOPHIE+
55964.6364,-21.541,0.008,-0.043,HD141399,SOPHIE+
55964.6413,-21.528,0.004,-0.029,HD141399,SOPHIE+
55974.6840,-21.542,0.004,-0.026,HD141399,SOPHIE+
55998.6357,-21.548,0.004,-0.023,HD141399,SOPHIE+
56008.4740,-21.551,0.004,-0.024,HD141399,SOPHIE+
56018.6430,-21.543,0.003,-0.036,HD141399,SOPHIE+
56038.4632,-21.573,0.003,-0.028,HD141399,SOPHIE+
56051.4485,-21.600,0.004,-0.031,HD141399,SOPHIE+
56072.4954,-21.636,0.004,-0.037,HD141399,SOPHIE+
56072.5139,-21.639,0.003,-0.021,HD141399,SOPHIE+
56106.4389,-21.594,0.003,-0.028,HD141399,SOPHIE+
56138.3490,-21.542,0.003,-0.037,HD141399,SOPHIE+
56165.3872,-21.556,0.006,-0.031,HD141399,SOPHIE+
56219.2535,-21.538,0.004,-0.039,HD141399,SOPHIE+
56288.7207,-21.603,0.003,-0.028,HD141399,SOPHIE+
56316.7078,-21.552,0.003,-0.030,HD141399,SOPHIE+
56319.7140,-21.548,0.004,-0.031,HD141399,SOPHIE+
56370.6494,-21.533,0.004,-0.037,HD141399,SOPHIE+
56382.5898,-21.520,0.004,-0.028,HD141399,SOPHIE+
56382.5928,-21.511,0.003,-0.033,HD141399,SOPHIE+
56417.5893,-21.521,0.004,-0.030,HD141399,SOPHIE+
56445.4399,-21.584,0.004,-0.030,HD141399,SOPHIE+
56495.3579,-21.563,0.004,-0.023,HD141399,SOPHIE+
56521.3289,-21.542,0.004,-0.040,HD141399,SOPHIE+
56584.2869,-21.479,0.004,-0.029,HD141399,SOPHIE+
56643.7147,-21.563,0.003,-0.031,HD141399,SOPHIE+
56649.7097,-21.572,0.004,-0.028,HD141399,SOPHIE+
56678.6977,-21.559,0.004,-0.025,HD141399,SOPHIE+
56733.5912,-21.548,0.003,-0.025,HD141399,SOPHIE+
56761.5765,-21.500,0.003,-0.032,HD141399,SOPHIE+
56821.4126,-21.535,0.004,-0.024,HD141399,SOPHIE+
56886.3331,-21.570,0.004,-0.026,HD141399,SOPHIE+
56914.2936,-21.588,0.004,-0.027,HD141399,SOPHIE+
56939.2935,-21.568,0.004,-0.042,HD141399,SOPHIE+
56941.2460,-21.541,0.005,-0.033,HD141399,SOPHIE+
56942.2807,-21.556,0.004,-0.040,HD141399,SOPHIE+
57088.6956,-21.596,0.003,-0.025,HD141399,SOPHIE+
57115.5526,-21.602,0.004,-0.029,HD141399,SOPHIE+
