7332.392990,-71531.12,2.90,7262.39,5.79,63.09,0.05,-56.09,5.79,0.160,0.010,-4.961,0.060
7499.693547,-71338.18,2.60,7249.64,5.19,63.04,0.05,-59.11,5.19,0.149,0.008,-5.030,0.053
7522.617182,-71330.16,2.13,7251.00,4.26,63.19,0.04,-60.80,4.26,0.150,0.006,-5.023,0.039
7560.658874,-71333.95,2.53,7248.80,5.05,62.77,0.04,-72.09,5.05,0.160,0.008,-4.961,0.044
7915.621207,-71465.45,2.28,7254.19,4.56,63.01,0.04,-56.28,4.56,0.154,0.006,-5.001,0.039
7930.690939,-71448.06,3.78,7243.88,7.56,63.06,0.07,-59.22,7.56,0.149,0.015,-5.034,0.101
7934.681581,-71448.53,2.89,7234.28,5.79,63.15,0.05,-48.10,5.79,0.152,0.009,-5.011,0.060
7943.661108,-71430.95,3.20,7268.29,6.40,62.48,0.06,-64.37,6.40,0.161,0.011,-4.957,0.063
7954.619207,-71417.13,2.31,7241.33,4.61,63.17,0.04,-68.06,4.61,0.154,0.007,-4.997,0.042
8019.502009,-71342.74,6.80,7278.00,13.59,63.20,0.12,-77.88,13.59,0.163,0.032,-4.945,0.180
8025.399278,-71347.82,1.61,7264.78,3.22,63.18,0.03,-60.78,3.22,0.165,0.003,-4.932,0.018
8243.649159,-71507.22,2.53,7256.06,5.07,63.14,0.04,-62.39,5.07,0.169,0.007,-4.913,0.039
8248.619721,-71512.00,1.80,7257.11,3.59,63.20,0.03,-64.35,3.59,0.161,0.004,-4.957,0.024
8270.661263,-71538.18,2.29,7247.05,4.57,62.96,0.04,-64.81,4.57,0.165,0.006,-4.936,0.034
8279.614601,-71537.71,2.23,7242.07,4.46,63.21,0.04,-63.27,4.46,0.160,0.006,-4.959,0.033
8308.422826,-71563.71,3.66,7259.77,7.31,63.00,0.06,-61.75,7.31,0.154,0.013,-4.998,0.083
8327.625478,-71563.21,2.66,7237.42,5.31,62.78,0.05,-56.63,5.31,0.152,0.010,-5.013,0.064
8356.539560,-71554.89,1.68,7255.16,3.36,62.93,0.03,-60.16,3.36,0.159,0.004,-4.966,0.021
8365.451729,-71557.94,1.67,7246.98,3.34,63.25,0.03,-56.08,3.34,0.161,0.003,-4.957,0.020
8381.426838,-71548.83,1.95,7269.14,3.89,63.09,0.03,-67.76,3.89,0.165,0.005,-4.936,0.026
8672.689458,-71402.27,2.42,7273.27,4.83,63.01,0.04,-60.53,4.83,0.158,0.007,-4.975,0.041
8688.441574,-71418.23,2.01,7247.91,4.02,63.18,0.04,-64.51,4.02,0.162,0.005,-4.948,0.029
9297.752991,-71539.82,1.93,7254.77,3.85,63.14,0.03,-59.73,3.85,0.158,0.004,-4.974,0.026
9336.676780,-71578.04,3.49,7262.44,6.97,62.96,0.06,-67.26,6.97,0.161,0.011,-4.956,0.063
9345.713529,-71574.41,1.96,7250.06,3.91,63.21,0.03,-58.29,3.91,0.148,0.005,-5.038,0.033
9363.670969,-71588.42,1.87,7251.15,3.74,63.13,0.03,-65.71,3.74,0.153,0.004,-5.005,0.027
9379.657163,-71592.01,1.67,7253.30,3.33,63.21,0.03,-67.58,3.33,0.156,0.003,-4.988,0.021
9382.685136,-71585.05,1.74,7240.32,3.49,63.19,0.03,-64.37,3.49,0.168,0.004,-4.916,0.020
9427.486643,-71572.72,2.43,7248.23,4.86,63.17,0.04,-58.99,4.86,0.166,0.006,-4.926,0.034
9443.564282,-71552.34,3.62,7264.92,7.23,63.10,0.06,-62.53,7.23,0.154,0.012,-5.000,0.079
9453.478536,-71545.46,2.16,7251.50,4.32,63.12,0.04,-63.51,4.32,0.149,0.005,-5.031,0.037
9458.571623,-71540.59,2.25,7255.77,4.50,63.17,0.04,-59.55,4.50,0.149,0.006,-5.033,0.041
9478.440320,-71518.40,3.83,7244.59,7.67,62.45,0.07,-66.57,7.67,0.137,0.014,-5.122,0.116
9678.713245,-71373.13,4.02,7239.93,8.05,63.26,0.07,-74.61,8.05,0.145,0.016,-5.063,0.122
9680.725635,-71366.27,2.86,7224.28,5.72,63.40,0.05,-61.91,5.72,0.165,0.010,-4.935,0.055
9691.725009,-71374.44,2.21,7222.78,4.43,63.28,0.04,-64.14,4.43,0.153,0.006,-5.008,0.042
9734.717455,-71414.97,2.47,7223.56,4.94,63.17,0.04,-61.79,4.94,0.153,0.008,-5.006,0.049
9749.682596,-71441.51,2.95,7214.60,5.90,63.20,0.05,-76.93,5.90,0.135,0.010,-5.144,0.089
9789.575255,-71488.68,2.53,7217.08,5.06,63.42,0.04,-56.88,5.06,0.156,0.008,-4.988,0.049
9808.568913,-71513.18,2.76,7240.62,5.52,63.26,0.05,-63.58,5.52,0.149,0.009,-5.029,0.063
9820.480094,-71522.01,2.21,7239.53,4.42,63.39,0.04,-66.77,4.42,0.150,0.006,-5.024,0.043
9831.462581,-71536.53,2.67,7236.70,5.33,63.17,0.05,-66.40,5.33,0.155,0.009,-4.993,0.054
9832.485107,-71534.65,1.93,7241.59,3.87,63.22,0.03,-64.05,3.87,0.153,0.005,-5.007,0.033
9835.461378,-71539.39,2.31,7242.17,4.61,63.24,0.04,-66.70,4.61,0.162,0.007,-4.950,0.038
