56553.3760,15.931,0.010,0.027,HD143105,SOPHIE+
56553.3784,15.913,0.010,-0.033,HD143105,SOPHIE+
56553.3805,15.896,0.011,0.005,HD143105,SOPHIE+
56553.3826,15.913,0.011,0.001,HD143105,SOPHIE+
56553.3849,15.924,0.010,-0.051,HD143105,SOPHIE+
56553.3871,15.926,0.011,-0.006,HD143105,SOPHIE+
56553.3892,15.928,0.010,-0.001,HD143105,SOPHIE+
56553.3915,15.898,0.011,-0.044,HD143105,SOPHIE+
56553.3936,15.913,0.011,-0.002,HD143105,SOPHIE+
56553.3958,15.903,0.011,-0.009,HD143105,SOPHIE+
56553.3979,15.904,0.013,-0.014,HD143105,SOPHIE+
56553.4000,15.906,0.012,-0.028,HD143105,SOPHIE+
56553.4022,15.899,0.012,-0.042,HD143105,SOPHIE+
56553.4043,15.920,0.010,-0.050,HD143105,SOPHIE+
56554.2872,15.888,0.010,0.018,HD143105,SOPHIE+
56554.2894,15.897,0.005,0.016,HD143105,SOPHIE+
56555.2900,16.026,0.006,-0.008,HD143105,SOPHIE+
56556.3086,15.837,0.005,-0.022,HD143105,SOPHIE+
56557.3014,16.096,0.007,-0.035,HD143105,SOPHIE+
56583.2663,16.053,0.010,-0.003,HD143105,SOPHIE+
56792.5572,16.045,0.008,-0.026,HD143105,SOPHIE+
56815.3923,15.847,0.010,-0.051,HD143105,SOPHIE+
56836.3656,16.098,0.007,-0.041,HD143105,SOPHIE+
56849.3854,16.091,0.009,0.006,HD143105,SOPHIE+
56903.3079,15.816,0.006,-0.045,HD143105,SOPHIE+
