2459609.81546504,31224.314727,1.970751,6433.557168,9.098424,50.594171,2.787063,50.280378,1e-06,0.356581,0.002589,0.120692,0.000923,0.384474,0.006428,0.500003,0.014613,26.010484,HARPS,
2459610.86107604,31215.372829,2.175628,6435.045283,9.100528,43.466435,3.076803,50.231306,1e-06,0.365951,0.002921,0.120587,0.001025,0.445908,0.007163,0.560304,0.016166,26.029301,HARPS,
2459620.86536289,31350.873305,2.316661,6516.307885,9.215451,52.836372,3.276254,50.106507,1e-06,0.372448,0.003073,0.123827,0.001088,0.434091,0.007739,0.574675,0.017916,26.338729,HARPS,
2459622.88504200,31299.461765,2.028029,6522.538165,9.224262,58.512965,2.868067,50.024268,1e-06,0.380325,0.002832,0.124813,0.000983,0.445661,0.006452,0.581023,0.014123,26.268702,HARPS,
2459625.88370669,31253.669861,2.689774,6494.656477,9.184831,65.597682,3.803915,50.128502,1e-06,0.379830,0.003572,0.133161,0.001301,0.464064,0.009059,0.620406,0.021411,26.159005,HARPS,
2459629.85577601,31282.675349,1.656395,6450.508874,9.122397,56.822653,2.342496,50.351612,1e-06,0.355832,0.002227,0.121512,0.000809,0.389425,0.004756,0.508869,0.010017,25.955495,HARPS,
2459643.73761137,31307.981849,1.833315,6422.764502,9.083161,40.308554,2.592698,50.557537,1e-06,0.355536,0.002363,0.117918,0.000865,0.378602,0.005845,0.485677,0.012952,24.314587,HARPS,
2459643.84851150,31299.313395,1.712335,6428.693320,9.091545,34.086637,2.421608,50.489577,1e-06,0.373471,0.002381,0.122984,0.000850,0.429324,0.005239,0.555118,0.011019,24.114733,HARPS,
2459644.73713595,31270.039268,2.231005,6431.540775,9.095572,35.842830,3.155117,50.286992,1e-06,0.361492,0.002808,0.129138,0.001083,0.431153,0.007388,0.559617,0.016818,24.125913,HARPS,
2459645.75462429,31240.819313,2.191771,6448.642436,9.119758,28.157862,3.099632,50.215160,1e-06,0.358961,0.002779,0.125450,0.001057,0.462136,0.007109,0.593804,0.015819,23.900741,HARPS,
2459645.87966891,31244.741008,2.043597,6446.526695,9.116765,31.510423,2.890082,50.183963,1e-06,0.359758,0.002615,0.120899,0.000957,0.463657,0.007093,0.604000,0.015812,23.663944,HARPS,
2459646.71633210,31248.368113,1.969494,6467.562606,9.146515,33.857479,2.785285,50.044858,1e-06,0.362422,0.002528,0.132425,0.000968,0.468704,0.006455,0.609898,0.014032,23.756887,HARPS,
2459646.84188594,31254.620714,2.165894,6471.896870,9.152644,33.693545,3.063037,50.042324,1e-06,0.357499,0.002830,0.128749,0.001062,0.486153,0.006946,0.596019,0.015183,23.532172,HARPS,
2459647.72550826,31286.243954,2.100091,6490.413829,9.178831,36.524593,2.969978,49.954783,1e-06,0.366798,0.002713,0.130921,0.001022,0.460262,0.006796,0.606837,0.015072,23.532791,HARPS,
2459647.83792441,31290.559290,1.871625,6478.455295,9.161919,33.479099,2.646877,50.023694,1e-06,0.363669,0.002563,0.124046,0.000928,0.457497,0.005606,0.594142,0.011911,23.327436,HARPS,
2459648.75634046,31333.459974,1.860918,6496.413099,9.187316,42.115302,2.631736,50.003527,1e-06,0.369972,0.002471,0.126137,0.000907,0.474665,0.005816,0.612284,0.012318,23.264028,HARPS,
2459648.84720395,31334.855150,1.853268,6498.468664,9.190223,36.274594,2.620917,49.967731,1e-06,0.375792,0.002495,0.126453,0.000902,0.460555,0.005871,0.589295,0.012509,23.089685,HARPS,
2459657.81727319,31318.916206,2.723976,6484.596818,9.170605,40.043534,3.852283,49.240463,1e-06,0.365874,0.003404,0.131068,0.001312,0.481334,0.008148,0.617375,0.018421,20.896188,HARPS,
2459658.77261715,31279.039673,2.041387,6473.088215,9.154329,61.210662,2.886958,49.775158,1e-06,0.364979,0.002706,0.126794,0.001014,0.466827,0.006063,0.590655,0.012996,20.707644,HARPS,
2459658.89763733,31270.000287,2.270047,6474.665852,9.156560,56.158021,3.210332,49.540394,1e-06,0.365806,0.002657,0.130773,0.001040,0.627927,0.009089,0.591105,0.020370,20.459858,HARPS,
2459659.70831774,31233.012680,2.104849,6460.117167,9.135985,53.856627,2.976706,49.785800,1e-06,0.358209,0.002673,0.127180,0.001027,0.478206,0.006603,0.612041,0.014442,20.544103,HARPS,
2459659.89182556,31226.171493,2.287137,6451.248706,9.123443,45.580948,3.234500,49.674320,1e-06,0.370911,0.002725,0.125455,0.001032,0.453681,0.008821,0.587340,0.020733,20.185680,HARPS,
2459660.71693905,31227.972670,1.839229,6439.325466,9.106581,56.895895,2.601062,50.126308,1e-06,0.362543,0.002412,0.122865,0.000894,0.446380,0.005600,0.567047,0.011903,20.239895,HARPS,
2459660.89390691,31228.323649,2.438800,6429.277732,9.092372,58.931696,3.448984,49.767522,1e-06,0.360265,0.002895,0.127648,0.001116,0.463531,0.009272,0.529696,0.021735,19.891626,HARPS,
2459661.67725759,31257.615998,2.790855,6439.969812,9.107493,58.973146,3.946865,49.810988,1e-06,0.358924,0.003387,0.128035,0.001302,0.416435,0.009051,0.544491,0.021656,20.011520,HARPS,
2459661.83249932,31266.744480,2.384414,6429.735920,9.093020,56.485885,3.372071,50.032914,1e-06,0.354450,0.002960,0.121625,0.001112,0.397761,0.007782,0.520498,0.018277,19.714101,HARPS,
2459662.81585070,31310.285776,2.633951,6420.115255,9.079414,42.215020,3.724970,50.090336,1e-06,0.363753,0.003354,0.125183,0.001265,0.459004,0.008229,0.594745,0.018924,19.446144,HARPS,
2459662.89068195,31307.916445,3.424259,6425.044367,9.086385,41.540887,4.842633,49.739868,1e-06,0.367144,0.003786,0.128422,0.001483,0.410926,0.012665,0.529773,0.032024,19.299636,HARPS,
2459663.80633121,31342.725720,2.196302,6436.766003,9.102962,34.267970,3.106040,50.314147,1e-06,0.360765,0.002957,0.122786,0.001092,0.438216,0.006498,0.553147,0.014397,19.157956,HARPS,
2459663.90930075,31336.825437,2.682222,6434.247987,9.099401,31.422170,3.793234,50.016282,1e-06,0.355144,0.002966,0.124807,0.001171,0.447413,0.011653,0.567383,0.028792,18.959989,HARPS,
2459664.72035913,31335.780532,2.178147,6438.798192,9.105836,27.440393,3.080365,50.345028,1e-06,0.366601,0.002919,0.128524,0.001105,0.438290,0.006388,0.561813,0.014083,19.018288,HARPS,
2459664.89978015,31330.179664,2.434354,6444.921733,9.114496,41.824313,3.442696,50.174841,1e-06,0.365096,0.002825,0.128836,0.001100,0.454369,0.009958,0.575350,0.023901,18.662753,HARPS,
2459665.65194515,31306.604388,1.894812,6450.704486,9.122674,35.806148,2.679669,50.489770,1e-06,0.366955,0.002433,0.121087,0.000905,0.373139,0.006000,0.503359,0.013475,18.815492,HARPS,
2459665.86529170,31291.633332,2.132577,6439.295167,9.106539,22.268853,3.015919,50.521564,1e-06,0.365615,0.002658,0.116801,0.000970,0.381672,0.007906,0.487412,0.018590,18.405929,HARPS,
2459666.66549127,31265.458299,2.013362,6440.275275,9.107925,41.848612,2.847324,50.473844,1e-06,0.368715,0.002579,0.118888,0.000955,0.415717,0.006541,0.535257,0.014575,18.471990,HARPS,
2459666.84245806,31250.201235,2.142570,6445.552233,9.115387,36.327629,3.030052,50.475563,1e-06,0.368559,0.002747,0.123532,0.001027,0.405751,0.007453,0.522524,0.017094,18.125123,HARPS,
2459667.68264761,31244.124957,2.346575,6448.394275,9.119407,33.902758,3.318559,50.500699,1e-06,0.366546,0.002889,0.116510,0.001083,0.391382,0.007823,0.498782,0.018221,18.114267,HARPS,
2459667.83604799,31246.163240,2.032426,6453.898575,9.127191,40.583425,2.874284,50.480028,1e-06,0.366954,0.002547,0.119986,0.000954,0.406650,0.007195,0.512189,0.016433,17.806766,HARPS,
2459668.69320521,31266.672762,2.519204,6473.858283,9.155418,44.265210,3.562692,50.392509,1e-06,0.360909,0.003193,0.121160,0.001208,0.352587,0.007470,0.470529,0.017719,17.760147,HARPS,
2459668.87707016,31270.770990,2.992432,6456.829296,9.131336,43.511708,4.231938,50.492979,1e-06,0.357153,0.003358,0.120675,0.001306,0.371224,0.011989,0.485815,0.029958,17.391094,HARPS,
2459669.69259204,31311.840982,1.946258,6455.265184,9.129124,51.459790,2.752424,50.392886,1e-06,0.374773,0.002626,0.117705,0.000943,0.408450,0.005725,0.530386,0.012408,17.420219,HARPS,
2459669.88676987,31312.324407,2.371819,6451.819227,9.124250,52.157492,3.354259,50.403303,1e-06,0.355737,0.002762,0.114632,0.001043,0.413122,0.009521,0.531485,0.022879,17.031971,HARPS,
2459670.67122426,31341.585565,2.162133,6465.362839,9.143404,53.747835,3.057718,50.418281,1e-06,0.363814,0.002706,0.117391,0.001014,0.387789,0.006849,0.503467,0.015728,17.112135,HARPS,
2459670.80690321,31331.274089,3.929943,6469.060288,9.148633,39.210913,5.557779,50.437693,1e-06,0.373718,0.004502,0.116829,0.001685,0.400167,0.014105,0.535818,0.036086,16.839836,HARPS,
