,pl_name,hostname,pl_type,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,st_spectype,st_teff,st_rad,st_mass,st_met,companion_type,pl_sus_data,discoverymethod,pl_refname
81,HD47366 c,HD47366,CJ,1,2,677.53,1.84,,,483.73483545,1.522,0.161,0.045,-0.041,K1 III,4866.0,7.3,1.81,-0.02,13.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
82,HD4732 b,HD4732,CJ,2,2,371.74,1.129,,,631.2072163,1.986,0.266,0.081,-0.068,K0 IV,4898.0,5.03,1.39,-0.01,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
83,HD4732 c,HD4732,CJ,2,2,3184.2,4.725,,,1069.49258955,3.365,0.187,0.034,-0.066,K0 IV,4898.0,5.03,1.39,-0.01,13.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
84,HD39091 b,HD39091,CJ,1,3,2088.8,3.28,,,4481.3805387,14.1,0.642,0.001,-0.001,,5998.0,1.17,1.07,0.09,4.0,0.0,Radial Velocity,<a refstr=DAMASSO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A..31D/abstract target=ref>Damasso et al. 2020</a>
85,piMen c,HD39091,SE,1,3,6.267852,0.068,2.11,0.18824192,4.3,0.01352931,0.0,0.1,-0.1,,5998.0,1.17,1.07,0.09,1.0,1.0,Transit,<a refstr=DAMASSO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A..31D/abstract target=ref>Damasso et al. 2020</a>
86,piMen d,HD39091,SE,1,3,124.64,0.49969420142317256,,,13.38,0.04209819,0.22,0.079,-0.079,,5998.0,1.19,1.07,0.09,1.0,0.0,Radial Velocity,<a refstr=HATZES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..223H/abstract target=ref>Hatzes et al. 2022</a>
87,HD37605 b,HD37605,WJ,1,2,55.01292,0.277,,,854.9627,2.69,0.6745,0.0019,-0.0019,K0,5329.0,0.91,0.94,0.27,1.0,0.0,Radial Velocity,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>
88,HD37605 c,HD37605,CJ,1,2,2720.0,3.74,,,1013.8777,3.19,0.03,0.012,-0.012,K0,5329.0,0.91,0.94,0.27,11.0,0.0,Radial Velocity,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>
89,HD37124 b,HD37124,WJ,1,3,154.378,0.53364,,,214.53525,0.675,0.054,0.028,-0.028,G4 V,,,0.85,-0.44,1.0,0.0,Radial Velocity,<a refstr=WRIGHT_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730...93W/abstract target=ref>Wright et al. 2011</a>
90,HD37124 c,HD37124,CJ,1,3,885.5,1.71,,,207.22516,0.652,0.125,0.055,-0.055,G4 V,,,0.85,-0.44,11.0,0.0,Radial Velocity,<a refstr=WRIGHT_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730...93W/abstract target=ref>Wright et al. 2011</a>
91,HD37124 d,HD37124,CJ,1,3,1862.0,2.807,,,221.20968,0.696,0.16,0.14,-0.14,G4 V,,,0.85,-0.44,143.0,0.0,Radial Velocity,<a refstr=WRIGHT_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730...93W/abstract target=ref>Wright et al. 2011</a>
92,HD33142 b,HD33142,CJ,1,3,330.0,1.074,,,400.46379282,1.26,0.049,0.032,-0.03,K0 III,5025.4,4.17,1.52,0.06,5.0,0.0,Radial Velocity,<a refstr=TRIFONOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220603899T/abstract target=ref>Trifonov et al. 2022</a>
93,HD33142 c,HD33142,CJ,1,3,810.2,1.955,,,282.86728223,0.89,0.081,0.055,-0.047,K0 III,5025.4,4.17,1.52,0.06,65.0,0.0,Radial Velocity,<a refstr=TRIFONOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220603899T/abstract target=ref>Trifonov et al. 2022</a>
94,HD33142 d,HD33142,CS,1,3,89.9,0.452,,,63.5656814,0.2,0.191,0.14,-0.128,K0 III,5025.4,4.17,1.52,0.06,1.0,0.0,Radial Velocity,<a refstr=TRIFONOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220603899T/abstract target=ref>Trifonov et al. 2022</a>
95,HD207832 b,HD207832,WJ,3,2,160.07,0.586,,,177.9848,0.56,0.197,0.053,-0.053,G5 V,5726.0,0.89,1.05,0.14,1.0,0.0,Radial Velocity,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>
96,HD207832 c,HD207832,CJ,3,2,1155.7,2.112,,,232.0159,0.73,0.27,0.22,-0.1,,5710.0,0.901,0.94,0.06,11.0,0.0,Radial Velocity,<a refstr=HAGHIGHIPOUR_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...756...91H/abstract target=ref> Haghighipour et al. 2012 </a>
97,HD202696 b,HD202696,CJ,1,2,517.8,1.566,,,634.38868,1.996,0.011,0.078,-0.011,K0 III-IV,5040.0,6.43,1.91,0.02,1.0,0.0,Radial Velocity,<a refstr=TRIFONOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...93T/abstract target=ref>Trifonov et al. 2019</a>
98,HD202696 c,HD202696,CJ,1,2,946.6,2.342,,,592.43512,1.864,0.028,0.065,-0.012,K0 III-IV,5040.0,6.43,1.91,0.02,13.0,0.0,Radial Velocity,<a refstr=TRIFONOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...93T/abstract target=ref>Trifonov et al. 2019</a>
99,HD190360 b,HD190360,CJ,2,2,2854.0,3.9,,,572.0911326,1.8,0.34,0.018,-0.018,G V,,,1.0,,2.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2856F/abstract target=ref>Feng et al. 2021</a>
100,HD190360 c,HD190360,SE,2,2,17.111,0.1304,,,19.069,0.06,0.237,0.082,-0.082,,5549.0,1.16804,0.98,0.19,1.0,0.0,Radial Velocity,<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>
101,HD191939 b,HD191939,SE,1,6,8.8803256,0.0804,3.41,0.30422035,10.0,0.03146352,0.031,0.01,-0.011,G9 V,5348.0,0.94,0.81,-0.15,1.0,0.0,Transit,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>
102,HD191939 c,HD191939,SE,1,6,28.579743,0.1752,3.195,0.2850393,8.0,0.02517081,0.034,0.034,-0.013,G9 V,5348.0,0.94,0.81,-0.15,1.0,0.0,Transit,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>
103,HD191939 d,HD191939,SE,1,6,38.353037,0.2132,2.995,0.26719646,2.8,0.00880979,0.031,0.018,-0.012,G9 V,5348.0,0.94,0.81,-0.15,1.0,0.0,Transit,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>
104,HD191939 e,HD191939,CS,1,6,101.12,0.407,,,112.2,0.35302068,0.031,0.008,-0.016,G9 V,5348.0,0.94,0.81,-0.15,1.0,0.0,Radial Velocity,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>
105,HD191939 f,HD191939,CJ,1,6,2898.0,3.71,,,915.34581216,2.88,,0.1,-0.1,,5348.0,0.94,0.81,-0.15,80.0,0.0,Radial Velocity,<a refstr=LUBIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..196L/abstract target=ref>Lubin et al. 2024</a>
106,HD191939 g,HD191939,SE,1,6,284.0,0.812,,,13.5,0.04247575,0.03,0.025,-0.011,G9 V,5348.0,0.94,0.81,-0.15,1.0,0.0,Radial Velocity,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>
107,HD187123 b,HD187123,HJ,1,2,3.0965828,0.0426,,,166.218,0.523,0.0103,0.0059,-0.0059,,5790.0,1.15043,1.04,0.09,1.0,0.0,Radial Velocity,<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>
108,HD187123 c,HD187123,CJ,1,2,3810.0,4.89,,,632.46,1.99,0.252,0.033,-0.033,,5790.0,1.15043,1.04,0.09,7.0,0.0,Radial Velocity,<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>
109,HD160691 b,HD160691,CJ,1,4,645.0,1.5224301682541388,,,1366.6621501,4.3,,0.1,-0.1,G3 IV-V,5773.0,1.33,1.13,0.28,11.0,0.0,Radial Velocity,<a refstr=BENEDICT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..295B/abstract target=ref>Benedict et al. 2022</a>
110,HD160691 c,HD160691,CJ,1,4,3947.0,5.093414134061045,,,1398.4449908,4.4,,0.1,-0.1,G3 IV-V,5773.0,1.33,1.13,0.28,143.0,0.0,Radial Velocity,<a refstr=BENEDICT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..295B/abstract target=ref>Benedict et al. 2022</a>
111,HD160691 d,HD160691,SE,1,4,9.6392,0.09236871440162327,,,,,,0.1,-0.1,G3 IV-V,5773.0,1.33,1.13,0.28,1.0,1.0,Radial Velocity,<a refstr=BENEDICT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..295B/abstract target=ref>Benedict et al. 2022</a>
112,HD160691 e,HD160691,WJ,1,4,307.9,0.9299023904393895,,,2224.798849,7.0,,0.1,-0.1,G3 IV-V,5773.0,1.33,1.13,0.28,1.0,0.0,Radial Velocity,<a refstr=BENEDICT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..295B/abstract target=ref>Benedict et al. 2022</a>
113,HD1605 b,HD1605,CJ,1,2,577.2,1.492,,,296.85322,0.934,0.095,0.057,-0.057,K1 IV,4915.0,3.49,1.33,0.22,1.0,0.0,Radial Velocity,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>
114,HD1605 c,HD1605,CJ,1,2,2149.0,3.584,,,1150.5446,3.62,0.099,0.011,-0.011,K1 IV,4915.0,3.49,1.33,0.22,13.0,0.0,Radial Velocity,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>
115,HD159868 b,HD159868,CJ,1,2,1184.1,2.32,,,704.94694,2.218,0.024,0.019,-0.019,,5534.0,2.13,1.19,,13.0,0.0,Radial Velocity,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>
116,HD159868 c,HD159868,CJ,1,2,351.0,1.032,,,244.09344,0.768,0.184,0.037,-0.037,,5534.0,2.13,1.19,,1.0,0.0,Radial Velocity,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>
117,HD159243 b,HD159243,WJ,1,2,12.62,0.11,,,359.13,1.13,0.02,0.018,-0.018,G0 V,6123.0,1.12,1.125,0.05,1.0,0.0,Radial Velocity,<a refstr=MOUTOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A..22M/abstract target=ref> Moutou et al. 2014 </a>
118,HD159243 c,HD159243,WJ,1,2,248.4,0.8,,,603.9,1.9,0.075,0.05,-0.05,G0 V,6123.0,1.12,1.125,0.05,11.0,0.0,Radial Velocity,<a refstr=MOUTOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A..22M/abstract target=ref> Moutou et al. 2014 </a>
119,HD148164 b,HD148164,WJ,1,2,328.55,0.993,,,390.9309,1.23,0.587,0.026,-0.026,F8,6032.0,1.34,1.21,0.24,1.0,0.0,Radial Velocity,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>
120,HD148164 c,HD148164,CJ,1,2,5062.0,6.15,,,1640.0028,5.16,0.125,0.017,-0.017,F8,6032.0,1.34,1.21,0.24,11.0,0.0,Radial Velocity,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>
121,HD147873 b,HD147873,WJ,2,2,116.596,0.522,,,1633.6462,5.14,0.207,0.013,-0.013,G1 V,5972.0,2.29,1.38,0.03,1.0,0.0,Radial Velocity,<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>
122,HD147873 c,HD147873,CJ,2,2,491.54,1.36,,,731.009,2.3,0.23,0.03,-0.03,G1 V,5972.0,2.29,1.38,0.03,11.0,0.0,Radial Velocity,<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>
123,HD141399 b,HD141399,CS,1,4,94.44,0.415,,,143.34133,0.451,0.04,0.02,-0.02,K0,5600.0,,1.07,0.35,1.0,0.0,Radial Velocity,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>
124,HD141399 c,HD141399,WJ,1,4,201.99,0.689,,,422.7139,1.33,0.048,0.009,-0.009,K0,5600.0,,1.07,0.35,5.0,0.0,Radial Velocity,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>
125,HD141399 d,HD141399,CJ,1,4,1069.8,2.09,,,375.0394,1.18,0.074,0.025,-0.025,K0,5600.0,,1.07,0.35,55.0,0.0,Radial Velocity,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>
126,HD141399 e,HD141399,CJ,1,4,5000.0,5.0,,,209.7678,0.66,0.26,0.22,-0.22,K0,5600.0,,1.07,0.35,715.0,0.0,Radial Velocity,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>
127,HD13908 b,HD13908,WJ,1,2,19.382,0.154,,,274.91,0.865,0.02,0.018,-0.018,F8 V,6255.0,1.67,1.29,0.01,1.0,0.0,Radial Velocity,<a refstr=MOUTOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A..22M/abstract target=ref> Moutou et al. 2014 </a>
128,HD13908 c,HD13908,CJ,1,2,931.0,2.03,,,1630.4,5.13,0.12,0.02,-0.02,F8 V,6255.0,1.67,1.29,0.01,11.0,0.0,Radial Velocity,<a refstr=MOUTOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A..22M/abstract target=ref> Moutou et al. 2014 </a>
129,HD137496 b,HD137496,SE,1,2,1.62116,0.02732,1.31,0.11687057,4.04,0.01271126,0.0,0.1,-0.1,G,5799.0,1.59,1.04,-0.03,1.0,1.0,Transit,<a refstr=AZEVEDO_SILVA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..68A/abstract target=ref>Azevedo Silva et al. 2022</a>
130,HD137496 c,HD137496,CJ,1,2,479.9,1.2163,,,2434.56559762,7.66,0.477,0.004,-0.004,G,5799.0,1.59,1.04,-0.03,2.0,0.0,Radial Velocity,<a refstr=AZEVEDO_SILVA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..68A/abstract target=ref>Azevedo Silva et al. 2022</a>
131,HD128311 b,HD128311,CJ,1,2,453.019,1.084,,,562.24127,1.769,0.303,0.011,-0.011,,,0.76,0.828,,1.0,0.0,Radial Velocity,<a refstr=MCARTHUR_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...41M/abstract target=ref>McArthur et al. 2014</a>
132,HD128311 c,HD128311,CJ,1,2,921.538,1.74,,,1204.25787,3.789,0.159,0.006,-0.006,,,0.76,0.828,,13.0,0.0,Radial Velocity,<a refstr=MCARTHUR_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...41M/abstract target=ref>McArthur et al. 2014</a>
133,HD11964 b,HD11964,CJ,2,2,1945.0,3.16,,,198.0,0.622,0.041,0.047,-0.047,,5303.0,2.00971,0.91,0.1,5.0,0.0,Radial Velocity,<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>
134,HD11964 c,HD11964,CS,2,2,37.91,0.229,,,25.0,0.0788,0.3,0.17,-0.17,,5303.0,2.00971,0.91,0.1,1.0,0.0,Radial Velocity,<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>
135,HD118203 b,HD118203,HJ,1,2,6.1349779,0.0713,12.778238,1.14,680.15279098,2.14,0.3136,0.0075,-0.0075,,5742.0,2.04,1.27,0.287,1.0,0.0,Radial Velocity,<a refstr=ZHANG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..295Z/abstract target=ref>Zhang et al. 2024</a>
136,HD118203 c,HD118203,CJ,1,2,5103.0,6.28,,,3747.19691853,11.79,0.26,0.03,-0.02,,5742.0,2.04,1.27,0.287,7.0,0.0,Radial Velocity,<a refstr=ZHANG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..295Z/abstract target=ref>Zhang et al. 2024</a>
137,HD11506 b,HD11506,CJ,1,3,1617.7,2.885,,,1525.5763536,4.8,0.379,0.009,-0.009,G0 V,6123.0,,1.22,0.3,5.0,0.0,Radial Velocity,<a refstr=RUGGIERI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...689A.235R/abstract target=ref>Ruggieri et al. 2024</a>
138,HD11506 c,HD11506,CS,1,3,223.92,0.771,,,127.1313628,0.4,0.228,0.054,-0.054,G0 V,6123.0,,1.22,0.3,1.0,0.0,Radial Velocity,<a refstr=RUGGIERI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...689A.235R/abstract target=ref>Ruggieri et al. 2024</a>
139,HD11506 d,HD11506,CJ,1,3,26500.0,18.2,,,4068.2036096,12.8,0.29,0.02,-0.03,G0 V,6123.0,,1.22,0.3,65.0,0.0,Radial Velocity,<a refstr=RUGGIERI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...689A.235R/abstract target=ref>Ruggieri et al. 2024</a>
140,HD114783 b,HD114783,CJ,1,2,493.7,1.16,,,349.6,1.1,0.144,0.032,-0.032,K0,5135.0,,0.853,0.21,1.0,0.0,Radial Velocity,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>
141,HD114783 c,HD114783,CJ,1,2,4352.0,5.0,,,603.8739733,1.9,0.05,0.04,-0.03,K1 V,,,0.9,,13.0,0.0,Radial Velocity,<a refstr=PHILIPOT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805417P/abstract target=ref>Philipot et al. 2023</a>
142,HD113538 b,HD113538,CS,1,2,663.2,1.24,,,114.41,0.36,0.14,0.08,-0.08,K9 V,4462.0,0.53,0.585,-0.24,1.0,0.0,Radial Velocity,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>
143,HD113538 c,HD113538,CJ,1,2,1818.0,2.44,,,295.57,0.93,0.2,0.04,-0.04,K9 V,4462.0,0.53,0.585,-0.24,5.0,0.0,Radial Velocity,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>
144,HATS59 b,HATS59,HJ,1,2,5.416081,0.06112,12.621334,1.126,256.17098,0.806,0.129,0.049,-0.049,,5670.0,1.036,1.038,0.18,1.0,0.0,Transit,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..216S/abstract target=ref>Sarkis et al. 2018</a>
145,HATS59 c,HATS59,CJ,1,2,1422.0,2.504,,,4036.441,12.7,0.083,0.1,-0.1,,5670.0,1.036,1.038,0.18,7.0,1.0,Radial Velocity,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..216S/abstract target=ref>Sarkis et al. 2018</a>
146,GJ876 b,GJ876,WJ,1,4,61.1166,0.208317,,,723.2235,2.2756,0.0324,0.0013,-0.0013,,,0.3,0.32,,22.0,0.0,Radial Velocity,<a refstr=RIVERA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...719..890R/abstract target=ref> Rivera et al. 2010 </a>
147,GJ876 c,GJ876,WJ,1,4,30.0881,0.12959,,,226.9846,0.7142,0.25591,0.00093,-0.00093,,,0.3,0.32,,2.0,0.0,Radial Velocity,<a refstr=RIVERA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...719..890R/abstract target=ref> Rivera et al. 2010 </a>
148,GJ876 d,GJ876,SE,1,4,1.93778,0.02080665,,,6.83,0.021,0.207,0.055,-0.055,,,0.3,0.32,,1.0,0.0,Radial Velocity,<a refstr=RIVERA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...719..890R/abstract target=ref> Rivera et al. 2010 </a>
149,GJ876 e,GJ876,SE,1,4,124.26,0.3343,,,14.6,0.046,0.055,0.012,-0.012,,,0.3,0.32,,1.0,0.0,Radial Velocity,<a refstr=RIVERA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...719..890R/abstract target=ref> Rivera et al. 2010 </a>
150,GJ849 b,GJ849,CJ,1,2,1925.31,2.32,,,283.82076745,0.893,0.029,0.019,-0.019,M3.5,3467.0,0.45,0.45,0.09,1.0,0.0,Radial Velocity,<a refstr=PINAMONTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A.122P/abstract target=ref>Pinamonti et al. 2023</a>
151,GJ849 c,GJ849,CJ,1,2,5990.0,4.95,,,314.65012293,0.99,0.092,0.038,-0.036,M3.5,3467.0,0.45,0.45,0.09,13.0,0.0,Radial Velocity,<a refstr=PINAMONTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A.122P/abstract target=ref>Pinamonti et al. 2023</a>
152,GJ328 b,GJ328,CJ,1,2,3771.0,4.11,,,797.74930157,2.51,0.227,0.015,-0.015,M0.0,3897.0,0.63,0.65,-0.06,5.0,0.0,Radial Velocity,<a refstr=PINAMONTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A.122P/abstract target=ref>Pinamonti et al. 2023</a>
153,GJ328 c,GJ328,CS,1,2,241.8,0.657,,,21.4,0.06733193,,0.1,-0.1,M0.0,3897.0,0.63,0.65,-0.06,1.0,0.0,Radial Velocity,<a refstr=PINAMONTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A.122P/abstract target=ref>Pinamonti et al. 2023</a>
154,GJ317 b,GJ317,CJ,1,2,695.66,1.151,,,557.1,1.75282384,0.07,0.01,-0.01,,,,0.42,,1.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..250...29F/abstract target=ref>Feng et al. 2020</a>
155,GJ317 c,GJ317,CJ,1,2,6739.323,5.23,,,522.5,1.64396061,0.17,0.02,-0.02,,,,0.42,,13.0,0.0,Radial Velocity,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..250...29F/abstract target=ref>Feng et al. 2020</a>
156,CoRoT20 b,CoRoT20,HJ,1,2,9.24285,0.09,,,1366.669,4.3,0.59,0.02,-0.02,,,,1.14,,1.0,0.0,Transit,<a refstr=REY_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A.115R/abstract target=ref>Rey et al. 2018</a>
157,CoRoT20 c,CoRoT20,CJ,1,2,1675.0,2.9,,,5403.11,17.0,0.6,0.03,-0.03,,,,1.14,,7.0,0.0,Radial Velocity,<a refstr=REY_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A.115R/abstract target=ref>Rey et al. 2018</a>
158,BD202457 b,BD202457,CJ,1,2,379.63,1.45,,,6807.63,21.42,0.15,0.03,-0.03,K2 II,4137.0,49.0,2.8,-1.0,1.0,0.0,Radial Velocity,<a refstr=NIEDZIELSKI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...707..768N/abstract target=ref> Niedzielski et al. 2009 </a>
159,BD202457 c,BD202457,CJ,1,2,621.99,2.01,,,3963.17,12.47,0.18,0.06,-0.06,K2 II,4137.0,49.0,2.8,-1.0,13.0,0.0,Radial Velocity,<a refstr=NIEDZIELSKI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...707..768N/abstract target=ref> Niedzielski et al. 2009 </a>
160,75Cet b,75Cet,CJ,2,2,696.62,1.912,,,787.89662095,2.479,0.093,0.026,-0.042,G3 III,4809.0,10.38,1.92,0.1,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
161,75Cet c,75Cet,CJ,2,2,2051.62,3.929,,,289.85950718,0.912,0.023,0.191,-0.003,G3 III,4809.0,10.38,1.92,0.1,13.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
